month,day,year,day_of_year,date,zone,type_of_site,visit site number,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Species,Band,Sex,Plumage,Estado reproductivo,Beak_length,Beak_depth,Beak_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,Pox_size_lesion,Fecal,Narina,Slide,Swab,Blood,Plasma,Recaptured,Notes,Color band,territory,Hemoglobin,HEMATOCRIT,Exportar_sangre,Exportar_swab,check_number
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,SM,FUL,SMA1983,U,0,0,8.36,7.37,6.43,17.44,59,14.35,I,A,3.69,0,B,0,0,0,0,,1 DEDO HICHADO,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,SM,FUL,SMA1984,M,2,CP1,8.56,7.33,6.67,17.82,60,14.9,I,A,2.81,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,SM,FUL,SMA11985,M,1,CP1,8.17,7.62,6.59,16.66,61,12.9,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,SM,FUL,SMA1986,M,5,0,8.26,7.82,6.6,16.28,60,13.75,R,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1980,M,1,CP1,10.16,7.07,5.1,17.16,63,13.49,I,C,7.69,0,B,0,1,1,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1987,U,0,0,9.96,7.47,5.24,18.42,61,13.69,I,C,10.65,0,A,0,1,1,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2597,M,1,0,12,11,7,18.4,70,19.5,I,B,4.7,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1988,U,0,0,9.2,7.4,5.2,17.1,57,13.66,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2598,M,5,CP2,11.9,9.7,5.9,18,64,11.43,R,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1989,M,2,0,10.01,7.67,5.41,17.64,63,14.61,U,NA,NA,0,B,0,1,1,0,,MUDANDO TAIL FEATHNS,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1990,U,0,0,9.63,7.32,5.11,17.63,63,12.8,U,NA,NA,0,A,0,1,1,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1992,M,2,CP3,9.89,7.32,5.13,17.63,60,13.81,I,B,4.43,0,B,0,0,0,0,,MOLTING,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA1193,U,0,0,9.69,7.42,5,17.44,61,13.02,I,C,5.03,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,CRA,SM2601,M,5,CP5,11.68,12.23,7.46,24.24,76,29.61,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2602,U,0,0,13.82,12.03,7.66,19.09,67,18.04,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,CRA,RHC520,M,5,CP5,12.38,11.93,7.61,24.86,80,29.41,U,NA,NA,0,A,0,0,0,0,1,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,GAMO,DC848,M,0,0,17.24,NA,NA,34.75,111,48.32,U,NA,NA,0,A,0,0,0,0,1,METAL BLANCO,MW,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,CRA,SM2603,M,5,CP5,11.46,10.65,6.36,23.74,81,28.21,R,NA,NA,0,B,0,0,0,0,,3 DEDO HICHADO,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2604,U,0,0,14.89,13.88,9.04,19.05,73,22.14,I,B,3.2,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2605,U,0,0,12.65,10.93,7.24,18.81,68,19.28,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,SM,CRA,SM2596,M,5,CP3,10.31,11.47,9.76,24.46,80,30.53,I,A,3.25,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,IW,CRA,SM1954,M,5,CP2,10.59,11.25,9.79,23.96,79,32.29,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,CRA,SM2599,M,4,CP4,10.47,10.35,6.95,26.96,82,30.96,R,NA,NA,0,B,0,0,0,0,,LEG IS SWOLLEN,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1991,M,4,0,9.1,6.78,5.18,18.03,64,14,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FOR,SM2601,U,0,0,11.68,9.75,6.33,18.63,67,18.62,I,A,3.27,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1994,M,5,0,8.31,6.35,5.01,18.69,58,13.31,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1995,U,0,0,8.25,6,4.95,18.41,59,13.26,I,A,5.47,0,B,0,0,0,0,,ANILLO ANARANJA,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1996,U,0,0,8.99,7,5.09,17.31,59,14.17,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1997,U,0,0,8.37,6.56,5.76,19.03,60,13.95,I,B,3.58,0,A,0,0,0,0,,ANILLO ANARANJA,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1998,M,2,0,8.99,6.52,4.8,17.85,62,13.17,I,A,3.54,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,DL,FUL,SMA1999,U,0,0,7.25,6.21,4.72,16.75,56,11.86,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,IW,FUL,SMA2002,M,5,0,9.05,7.25,7.05,15.61,61,14.15,U,NA,NA,0,A,1,1,1,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA2000,M,2,0,8.55,6.91,4.81,15.77,61,12.32,I,C,4.33,0,B,0,1,1,0,,METAL ANARANJA,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2606,U,0,0,13,11.96,7.44,18.63,69,18,I,D,10,0,A,1,1,1,0,,ANILLO ANARANJA,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FOR,SM2607,M,2,0,11.64,10.82,10.51,17.6,70,20.47,U,NA,NA,0,A,0,1,1,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA2001,M,1,0,9.91,7.43,5.54,16.08,62,15.33,I,B,4.33,0,B,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA2003,U,0,0,9.3,7.2,5,16.9,59,11.82,I,A,2.9,0,A,0,0,0,0,,,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,YT,FUL,SMA2004,U,0,0,9.4,7.3,5.2,17.5,60,13.43,U,NA,NA,0,A,0,0,0,0,,MOLTING,,,,,,,
1,22,2024,22,22/1/2024,Puerto Ayora,arida,72,Barranco,-0.73862,-90.3017,0,7:00,9:50,0:00,3,,,,IW,FUL,SMA2005,U,0,0,8.97,7.81,7.25,15.65,62,16.32,I,B,3.81,0,A,0,0,0,0,,MOLTING,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FOR,SM2608,M,2,NA,NA,NA,NA,NA,NA,26.97,I,NA,NA,NA,NA,NA,NA,NA,NA,,LET IT GO OOPS,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2006,M,3,0,8.6,7.9,6.7,16.6,62,14.45,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2007,U,0,0,8,7.1,6.6,15.5,60,11.8,I,C,4,0,B,0,1,1,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2008,U,0,0,7.74,6.95,6.52,15.43,57,12.02,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2009,M,2,0,8.39,7.97,6.36,16.39,59,15.96,I,C,5.32,0,B,0,1,1,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2010,U,0,0,8.2,6.9,6.8,16.9,61,13.35,U,NA,NA,0,B,0,0,0,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,CRA,SM2612,M,5,CP5,11.2,12.1,10.4,21.8,83,33.38,U,B,NA,0,B,0,0,0,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FUL,SMA2014,M,5,0,8.12,6.35,5.11,16.96,61,14.06,R,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FUL,SMA2015,U,0,0,8,7.2,5.3,17.4,61,14.02,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,PAR,SMA2016,M,1,0,7.65,7.12,4.55,18.35,61,11.62,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FUL,SMA2017,M,5,0,8.92,6.51,4.62,19.15,62,13.41,R,NA,NA,0,A,0,0,0,0,,LOST A LOT OF FEATHERS,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FUL,SMA2019,M,1,0,8.88,6.55,4.97,18.21,61,13.03,U,NA,NA,0,A,0,0,0,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FUL,SMA2020,U,0,0,8,6.5,4.9,16.1,60,12.25,I,B,3.8,0,A,0,0,0,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FOR,SM2617,M,5,0,11.2,10.4,6.4,18.1,67,19.35,I,A,2.2,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,CRA,SM2084,M,4,0,11.01,10.47,7.32,23.71,83,31.11,R,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FOR,SM2619,U,0,0,11.72,10.2,7.19,19.61,65,18.3,I,A,2.77,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FOR,SM2620,U,0,0,12.6,10.69,7.1,20.84,69,18.26,R,NA,NA,0,A,0,0,0,0,,MENOS DOS DEDOS,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,CRA,SM2621,M,5,CP5,11.15,11.03,6.54,25.19,83,32.13,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,GAMO,SMC049,F,0,NA,14.9,NA,NA,33.16,96,36.36,U,NA,NA,0,NA,1,1,1,1,1,"DOS ANILLOS BLANCOS A LA DERECHA, AMARILLO IZQUIERDA DEBAJO DE METAL",WWYM,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,SCA,SM1846,M,5,0,14.71,8.32,6.49,21.11,82,21.66,U,NA,NA,0,B,1,1,1,1,1,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FOR,SM2625,U,0,0,11.93,9.66,7.12,19.78,69,20.5,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FOR,SM2626,U,0,0,11.71,11.04,10.32,16.94,67,19.74,R,NA,NA,0,B,0,0,0,0,,LESION BAJO EL PICO,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,FUL,SMA2022,M,4,0,9.6,7.55,5.53,18.35,65,15.25,I,A,2.74,0,B,0,0,0,0,,FALTA DE PARTA DE UN DEDO,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,DL,CRA,SM2622,M,4,CP3,10.32,10.36,7.58,25.38,80,32.13,R,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,FOR,SM2609,M,2,0,14.09,13.98,12.65,20.08,81,26.38,U,NA,NA,0,A,1,0,1,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,FOR,SM2610,U,0,0,12.6,12.75,10.9,20,70,21.88,R,NA,NA,0,A,0,0,0,0,,MISSING ONE TOE,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,FOR,SM2611,M,3,CP2,11.52,10.43,9.81,20.37,68,19.28,R,NA,NA,0,A,0,0,0,0,,MISSING ONE TOE,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FUL,SMA2011,M,5,CP1,8.55,7.3,6.7,16.35,60,13.35,R,NA,NA,0,A,0,0,0,0,,"MISSING TWO TOES, DEFORMED TOE, MOLTING",,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FUL,SMA2012,M,2,0,7.8,7.06,6.26,16.85,60,13.59,I,A,3.14,0,B,0,0,0,0,,MISSING ONE TOE,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FUL,SMA2013,U,0,0,8.49,7.56,6.45,15.78,60,12.66,I,B,4.75,0,A,1,0,1,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FOR,SM2613,U,0,0,12.15,12.35,10.43,18.26,67,20.33,I,A,2.76,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,PAR,SMA1271,U,0,0,6.92,6.5,5.75,17.79,57,11.47,U,NA,NA,0,A,0,0,0,0,1,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FOR,SM2614,M,5,0,11.06,10.23,8.8,18.35,66,27,R,NA,NA,0,A,0,0,0,0,,MISSING 2 TOES,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FUL,SMA2018,U,0,0,8.3,7.94,7.04,16.52,59,14.69,R,NA,NA,0,A,0,0,0,0,,LOOKS LIKE IT IS GROWING A LESION,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,CRA,SM2615,M,5,CP4,10.48,12.03,10.07,25.27,80,29.54,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FOR,SM2616,U,0,0,12.16,12.51,9.81,19.21,66,19.37,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FOR,SM2618,M,5,0,11.75,12.13,9.71,19.07,69,22.32,I,A,2.9,0,A,1,1,1,1,,"MISSING TOE, SCARRED TARSUS",,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,SM,FUL,SMA2021,M,5,CP1,8.84,7.85,6.76,16.73,60,13.35,U,NA,NA,0,A,1,0,1,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,YT,FOR,SM2623,U,0,0,13,12.15,7.41,20.12,69,20.7,U,NA,NA,0,A,0,1,1,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,YT,FOR,SM2624,U,0,0,13.22,12.41,8.21,20.17,68,21.02,I,B,6.3,0,A,0,1,1,1,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,YT,FUL,SMA2023,F,0,BP,9.49,7.07,6.27,17.29,58,14.29,R,NA,NA,0,B,0,1,1,1,,MISSING ONE TOE,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,YT,FUL,SMA2024,M,5,0,10.26,8,6.34,16.97,61,13.62,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,YT,GAMO,SMC097,M,0,0,16.24,NA,NA,30.22,100,39.03,R,NA,NA,0,A,0,0,0,0,1,"MISSING ONE TOE, M, BK, BK, BK",MBkBkBk,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,YT,GAMO,SMC102,M,0,0,16.82,NA,NA,32.71,104,43.72,U,NA,NA,0,A,0,1,1,1,,OMOO,OMOO,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,FUL,SMA2025,M,5,0,8.4,8,7.4,18.1,63,13.04,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,PAR,SMA2027,M,2,CP1,6.9,6.9,6.5,20.3,59,10.91,R,NA,NA,0,B,0,0,0,0,,MENOS UN DEDO ,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FOR,SM2627,M,5,CP3,11.1,10.19,10.76,17.96,69,25.35,R,NA,NA,0,A,0,0,0,0,,TIENE UNA LESION EN LA PUNTA DEL DEDO,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2026,U,0,0,9.07,6.91,6.7,15.91,60,12.9,I,A,2.01,0,NA,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FOR,SM2628,U,0,0,11.28,10.95,9.94,17.92,67,18.97,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,23,2024,23,23/1/2024,Puerto Ayora,arida,73,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2028,U,0,0,8.14,6.16,6.66,15.15,55,12.67,I,A,4.55,0,B,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,PAR,SMA2029,M,1,CP1,6.79,6.65,6.11,19.98,61,12.97,I,A,1.58,0,A,1,1,1,1,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,FUL,SMA2030,M,5,0,8.82,6.94,6.89,18.8,64,15.81,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,AP,FOR,SM2629,U,0,0,12.13,10.68,9.46,20.41,69,19.3,I,A,3.51,0,A,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FOR,SM2630,U,0,0,11.9,9.6,9.4,15.7,67,18.52,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FOR,SM2631,M,1,0,11.7,10.9,10.9,17,90,21.43,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2033,U,0,0,8.8,6.9,6.9,15.1,59,13.48,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,CRA,SM1881,M,5,CP3,10.4,10.9,9.6,21.1,75,32.91,U,NA,NA,0,B,0,0,0,0,1,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2034,U,0,0,8.8,7.1,6.5,14,58,12.03,I,B,3,0,B,0,0,0,0,,,,,,,,,
1,25,2024,25,25/1/2024,Puerto Ayora,arida,74,Barranco,-0.73862,-90.3017,0,6:30,9:30,0:00,3,,,,IW,FUL,SMA2035,U,0,0,7.9,6.8,6.4,15.8,59,12.98,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
